"sensor","co2","temp","humidity","time"
"S00001",1174,29.42741,27.87476,2020-12-09 20:43:26
"S00001",1154,29.42741,27.53448,2020-12-09 20:43:29
"S00001",1069,29.41405,27.2522,2020-12-09 20:43:32
"S00001",1038,29.41405,27.08282,2020-12-09 20:43:35
"S00001",992,29.39803,26.51978,2020-12-09 20:43:38
"S00001",974,29.37133,26.39465,2020-12-09 20:43:41
"S00001",945,29.37133,25.94299,2020-12-09 20:43:44
"S00001",930,29.37133,25.57068,2020-12-09 20:43:47
"S00001",897,29.35531,25.13275,2020-12-09 20:43:50
"S00001",877,29.35531,25.11749,2020-12-09 20:43:53
"S00001",856,29.32861,24.9588,2020-12-09 20:43:56
"S00001",814,29.29923,24.78485,2020-12-09 20:43:59
"S00001",803,29.28588,24.84741,2020-12-09 20:44:02
"S00001",783,29.28588,25.01831,2020-12-09 20:44:05
"S00001",780,29.28588,25.06409,2020-12-09 20:44:08
"S00001",778,29.24315,25.3418,2020-12-09 20:44:11
"S00001",773,29.25651,25.42114,2020-12-09 20:44:14
"S00001",765,29.24315,25.24719,2020-12-09 20:44:17
"S00001",765,29.20042,25.63477,2020-12-09 20:44:20
"S00001",763,29.21645,25.77667,2020-12-09 20:44:23
"S00001",765,29.17105,26.08337,2020-12-09 20:44:26
"S00001",767,29.1844,25.94299,2020-12-09 20:44:29
"S00001",774,29.12833,25.81482,2020-12-09 20:44:33
"S00001",774,29.11497,25.76752,2020-12-09 20:44:36
"S00001",776,29.0856,25.36163,2020-12-09 20:44:39
"S00001",778,29.09895,25.06714,2020-12-09 20:44:42
"S00001",779,29.07225,25.09613,2020-12-09 20:44:45
"S00001",779,29.02953,25.26398,2020-12-09 20:44:48
"S00001",777,29.02953,25.26398,2020-12-09 20:44:51
"S00001",776,29.00015,25.49438,2020-12-09 20:44:54
"S00001",777,28.97345,25.55389,2020-12-09 20:44:57
"S00001",776,28.95743,25.2594,2020-12-09 20:45:00
"S00001",776,28.94408,25.44403,2020-12-09 20:45:03
"S00001",775,28.91737,25.55237,2020-12-09 20:45:06
"S00001",776,28.888,25.64087,2020-12-09 20:45:09
"S00001",777,28.83192,25.37384,2020-12-09 20:45:12
"S00001",776,28.81857,24.96796,2020-12-09 20:45:15
"S00001",774,28.81857,24.45526,2020-12-09 20:45:18
"S00001",772,28.77585,24.63837,2020-12-09 20:45:21
"S00001",770,28.74647,24.69788,2020-12-09 20:45:24
"S00001",768,28.71976,24.62006,2020-12-09 20:45:27
"S00001",767,28.70374,24.63379,2020-12-09 20:45:30
"S00001",762,28.67704,24.5697,2020-12-09 20:45:33
"S00001",760,28.63432,24.28589,2020-12-09 20:45:36
"S00001",748,28.59159,24.31641,2020-12-09 20:45:39
"S00001",734,28.59159,24.6109,2020-12-09 20:45:42
"S00001",720,28.5462,24.77875,2020-12-09 20:45:45
"S00001",699,28.50347,24.89929,2020-12-09 20:45:48
"S00001",702,28.49012,24.94507,2020-12-09 20:45:51
"S00001",698,28.4474,24.55444,2020-12-09 20:45:54
"S00001",696,28.43404,24.27216,2020-12-09 20:45:57
"S00001",691,28.36462,24.53156,2020-12-09 20:46:00
"S00001",692,28.36462,24.54681,2020-12-09 20:46:03
"S00001",690,28.29252,24.35761,2020-12-09 20:46:06
"S00001",688,28.27917,24.26147,2020-12-09 20:46:09
"S00001",684,28.23643,24.01123,2020-12-09 20:46:12
"S00001",681,28.22308,24.14856,2020-12-09 20:46:15
"S00001",679,28.18036,24.39423,2020-12-09 20:46:18
"S00001",675,28.12428,24.32709,2020-12-09 20:46:21
"S00001",672,28.09491,24.03259,2020-12-09 20:46:24
"S00001",670,28.08156,23.68927,2020-12-09 20:46:27
"S00001",668,28.03883,23.46497,2020-12-09 20:46:30
"S00001",663,27.99611,23.46191,2020-12-09 20:46:33
"S00001",661,27.96674,23.85101,2020-12-09 20:46:36
"S00001",659,27.95071,23.97461,2020-12-09 20:46:39
"S00001",656,27.92401,23.92731,2020-12-09 20:46:42
"S00001",655,27.86794,24.27979,2020-12-09 20:46:45
"S00001",653,27.83856,24.77417,2020-12-09 20:46:48
"S00001",652,27.80919,24.86572,2020-12-09 20:46:51
"S00001",651,27.78249,24.78485,2020-12-09 20:46:54
"S00001",650,27.73975,24.76654,2020-12-09 20:46:57
"S00001",649,27.68368,25.11902,2020-12-09 20:47:00
"S00001",649,27.67033,24.9939,2020-12-09 20:47:03
"S00001",648,27.6543,24.86725,2020-12-09 20:47:06
"S00001",647,27.59823,24.98932,2020-12-09 20:47:09
"S00001",645,27.58488,25.09613,2020-12-09 20:47:12
"S00001",645,27.54215,25.29297,2020-12-09 20:47:15
"S00001",644,27.49943,25.2594,2020-12-09 20:47:18
"S00001",643,27.4567,25.31891,2020-12-09 20:47:21
"S00001",642,27.44335,25.3479,2020-12-09 20:47:24
"S00001",641,27.40063,25.36163,2020-12-09 20:47:27
"S00001",640,27.37392,25.34332,2020-12-09 20:47:30
"S00001",639,27.31251,25.26093,2020-12-09 20:47:33
"S00001",639,27.29916,25.22888,2020-12-09 20:47:36
"S00001",639,27.27245,25.33722,2020-12-09 20:47:39
"S00001",639,27.21637,25.62714,2020-12-09 20:47:42
"S00001",638,27.187,25.74921,2020-12-09 20:47:45
"S00001",636,27.15762,25.71411,2020-12-09 20:47:48
"S00001",636,27.13092,25.71259,2020-12-09 20:47:51
"S00001",635,27.10155,25.27771,2020-12-09 20:47:54
"S00001",635,27.07484,25.1358,2020-12-09 20:47:57
"S00001",634,27.00275,24.52698,2020-12-09 20:48:00
"S00001",632,26.97604,24.27673,2020-12-09 20:48:03
"S00001",632,26.94667,24.04327,2020-12-09 20:48:06
"S00001",629,26.90395,24.1333,2020-12-09 20:48:09
"S00001",627,26.87724,24.31641,2020-12-09 20:48:12
"S00001",621,26.86122,24.76501,2020-12-09 20:48:15
"S00001",613,26.83452,24.83978,2020-12-09 20:48:18
"S00001",602,26.76242,25.11292,2020-12-09 20:48:21
"S00001",598,26.74639,25.15869,2020-12-09 20:48:24
"S00001",591,26.74639,25.0351,2020-12-09 20:48:27
"S00001",589,26.69032,25,2020-12-09 20:48:30
"S00001",587,26.63424,24.90234,2020-12-09 20:48:33
"S00001",585,26.63424,24.73297,2020-12-09 20:48:36
"S00001",584,26.57816,24.78943,2020-12-09 20:48:39
"S00001",580,26.56214,24.66583,2020-12-09 20:48:42
"S00001",579,26.52209,24.64752,2020-12-09 20:48:45
"S00001",574,26.49271,24.16534,2020-12-09 20:48:48
"S00001",573,26.43664,24.03717,2020-12-09 20:48:51
"S00001",572,26.40726,24.16077,2020-12-09 20:48:54
"S00001",569,26.38056,24.12567,2020-12-09 20:48:57
"S00001",567,26.35119,24.04785,2020-12-09 20:49:00
"S00001",564,26.32449,24.15314,2020-12-09 20:49:03
"S00001",563,26.29511,24.15161,2020-12-09 20:49:06
"S00001",560,26.25239,24.75128,2020-12-09 20:49:09
"S00001",559,26.22568,25.04425,2020-12-09 20:49:12
"S00001",558,26.16693,25.06866,2020-12-09 20:49:15
"S00001",556,26.15358,25.03662,2020-12-09 20:49:18
"S00001",553,26.09483,25.23346,2020-12-09 20:49:21
"S00001",552,26.08148,25.38757,2020-12-09 20:49:24
"S00001",552,26.08148,25.5722,2020-12-09 20:49:27
"S00001",550,25.99603,25.737,2020-12-09 20:49:30
"S00001",550,26.00938,25.8316,2020-12-09 20:49:33
"S00001",551,25.95331,25.9964,2020-12-09 20:49:36
"S00001",551,25.92661,26.08795,2020-12-09 20:49:39
"S00001",553,25.87053,26.14441,2020-12-09 20:49:42
"S00001",553,25.84116,26.14288,2020-12-09 20:49:45
"S00001",553,25.81178,26.20239,2020-12-09 20:49:48
"S00001",552,25.78508,26.2619,2020-12-09 20:49:51
"S00001",553,25.77173,26.35345,2020-12-09 20:49:54
"S00001",552,25.71297,26.28632,2020-12-09 20:49:57
"S00001",552,25.67292,26.33057,2020-12-09 20:50:00
"S00001",552,25.6569,26.15814,2020-12-09 20:50:03
"S00001",553,25.61417,26.15662,2020-12-09 20:50:06
"S00001",553,25.57412,25.95215,2020-12-09 20:50:09
"S00001",553,25.54475,26.04218,2020-12-09 20:50:12
"S00001",553,25.49935,25.77667,2020-12-09 20:50:15
"S00001",553,25.45663,25.75836,2020-12-09 20:50:18
"S00001",552,25.42992,25.86365,2020-12-09 20:50:21
"S00001",552,25.3872,26.33972,2020-12-09 20:50:24
"S00001",553,25.37385,26.50604,2020-12-09 20:50:27
"S00001",554,25.33112,26.61133,2020-12-09 20:50:30
"S00001",554,25.3151,26.71967,2020-12-09 20:50:33
"S00001",554,25.27505,26.66931,2020-12-09 20:50:36
"S00001",554,25.23232,26.63422,2020-12-09 20:50:39
"S00001",554,25.20294,26.63269,2020-12-09 20:50:42
"S00001",554,25.17624,26.58386,2020-12-09 20:50:45
"S00001",553,25.14687,26.55182,2020-12-09 20:50:48
"S00001",552,25.09079,26.65558,2020-12-09 20:50:51
"S00001",552,25.09079,26.76239,2020-12-09 20:50:54
"S00001",553,25.04807,26.8219,2020-12-09 20:50:57
"S00001",552,25.01869,26.75781,2020-12-09 20:51:00
"S00001",553,24.99199,26.61591,2020-12-09 20:51:03
"S00001",552,24.93591,26.68915,2020-12-09 20:51:06
"S00001",552,24.93591,26.98212,2020-12-09 20:51:09
"S00001",552,24.90387,27.04163,2020-12-09 20:51:12
"S00001",552,24.84779,27.02179,2020-12-09 20:51:15
"S00001",552,24.84779,26.63727,2020-12-09 20:51:18
"S00001",552,24.81842,26.72577,2020-12-09 20:51:21
"S00001",552,24.76234,26.95313,2020-12-09 20:51:24
"S00001",551,24.73563,26.99585,2020-12-09 20:51:27
"S00001",552,24.70626,27.05536,2020-12-09 20:51:30
"S00001",551,24.69291,27.00958,2020-12-09 20:51:33
"S00001",552,24.62348,27.05078,2020-12-09 20:51:36
"S00001",552,24.62348,27.0813,2020-12-09 20:51:39
"S00001",551,24.59411,27.18658,2020-12-09 20:51:42
"S00001",552,24.53803,27.18201,2020-12-09 20:51:45
"S00001",552,24.55138,27.18353,2020-12-09 20:51:48
"S00001",551,24.53803,27.18201,2020-12-09 20:51:51
"S00001",551,24.48196,26.9455,2020-12-09 20:51:54
"S00001",551,24.48196,26.49994,2020-12-09 20:51:57
"S00001",551,24.46593,26.5152,2020-12-09 20:52:00
"S00001",550,24.39651,26.49231,2020-12-09 20:52:03
"S00001",550,24.39651,26.29395,2020-12-09 20:52:06
"S00001",549,24.36713,26.18408,2020-12-09 20:52:09
"S00001",549,24.36713,26.24512,2020-12-09 20:52:12
"S00001",549,24.34043,26.474,2020-12-09 20:52:15
"S00001",548,24.28168,26.53198,2020-12-09 20:52:18
"S00001",548,24.25231,26.59149,2020-12-09 20:52:21
"S00001",547,24.26566,26.60675,2020-12-09 20:52:24
"S00001",546,24.2256,26.80359,2020-12-09 20:52:27
"S00001",546,24.18288,26.90887,2020-12-09 20:52:30
"S00001",545,24.16685,27.05994,2020-12-09 20:52:33
"S00001",545,24.1535,27.29187,2020-12-09 20:52:37
"S00001",546,24.08408,26.70136,2020-12-09 20:52:40
"S00001",545,24.0547,26.06659,2020-12-09 20:52:43
"S00001",543,24.028,25.86517,2020-12-09 20:52:46
"S00001",542,24.028,25.92773,2020-12-09 20:52:49
"S00001",541,23.98528,26.18561,2020-12-09 20:52:52
"S00001",541,23.98528,26.29395,2020-12-09 20:52:55
"S00001",540,23.96925,26.55182,2020-12-09 20:52:58
"S00001",539,23.94255,26.64337,2020-12-09 20:53:01
"S00001",539,23.9292,26.76544,2020-12-09 20:53:04
"S00001",538,23.8571,27.08282,2020-12-09 20:53:07
"S00001",538,23.8571,27.28271,2020-12-09 20:53:10
"S00001",537,23.8571,27.57111,2020-12-09 20:53:13
"S00001",538,23.84375,27.70844,2020-12-09 20:53:16
"S00001",540,23.8304,28.01514,2020-12-09 20:53:19
"S00001",541,23.81438,28.2135,2020-12-09 20:53:22
"S00001",541,23.78767,28.38135,2020-12-09 20:53:25
"S00001",542,23.77165,28.68805,2020-12-09 20:53:28
"S00001",544,23.78767,28.73383,2020-12-09 20:53:31
"S00001",546,23.77165,28.68805,2020-12-09 20:53:34
"S00001",547,23.7583,28.71704,2020-12-09 20:53:37
"S00001",554,23.71557,29.20532,2020-12-09 20:53:40
"S00001",563,23.73159,29.66766,2020-12-09 20:53:43
"S00001",585,23.69955,30.12543,2020-12-09 20:53:46
"S00001",601,23.69955,30.1712,2020-12-09 20:53:49
"S00001",611,23.69955,30.24902,2020-12-09 20:53:52
"S00001",635,23.69955,30.21698,2020-12-09 20:53:55
"S00001",640,23.6862,30.30853,2020-12-09 20:53:58
"S00001",647,23.6862,30.35431,2020-12-09 20:54:01
"S00001",654,23.67017,30.42908,2020-12-09 20:54:04
"S00001",659,23.67017,30.55267,2020-12-09 20:54:07
"S00001",665,23.67017,30.63049,2020-12-09 20:54:10
"S00001",671,23.65682,30.62897,2020-12-09 20:54:13
"S00001",674,23.65682,30.62897,2020-12-09 20:54:16
"S00001",677,23.67017,30.61523,2020-12-09 20:54:19
"S00001",686,23.67017,30.73883,2020-12-09 20:54:22
"S00001",688,23.64347,30.96466,2020-12-09 20:54:25
"S00001",693,23.67017,31.28967,2020-12-09 20:54:28
"S00001",696,23.65682,31.38123,2020-12-09 20:54:31
"S00001",700,23.65682,31.51703,2020-12-09 20:54:34
"S00001",701,23.65682,31.64063,2020-12-09 20:54:37
"S00001",704,23.67017,31.77948,2020-12-09 20:54:40
"S00001",706,23.67017,31.81,2020-12-09 20:54:43
"S00001",708,23.6862,31.79626,2020-12-09 20:54:46
"S00001",710,23.65682,31.65588,2020-12-09 20:54:49
"S00001",712,23.67017,31.67267,2020-12-09 20:54:52
"S00001",713,23.67017,31.7337,2020-12-09 20:54:55
"S00001",715,23.67017,31.79626,2020-12-09 20:54:58
"S00001",716,23.6862,31.90308,2020-12-09 20:55:01
"S00001",716,23.67017,31.94885,2020-12-09 20:55:04
"S00001",717,23.6862,32.04346,2020-12-09 20:55:07
"S00001",717,23.67017,32.08618,2020-12-09 20:55:10
"S00001",716,23.69955,32.13501,2020-12-09 20:55:13
"S00001",716,23.69955,32.12128,2020-12-09 20:55:16
"S00001",716,23.71557,32.12128,2020-12-09 20:55:19
"S00001",716,23.71557,32.09076,2020-12-09 20:55:22
"S00001",716,23.73159,32.07703,2020-12-09 20:55:25
"S00001",716,23.74494,32.23114,2020-12-09 20:55:28
"S00001",717,23.74494,32.18536,2020-12-09 20:55:31
"S00001",717,23.74494,32.23114,2020-12-09 20:55:34
"S00001",717,23.78767,32.21893,2020-12-09 20:55:37
"S00001",718,23.7583,32.21741,2020-12-09 20:55:40
"S00001",717,23.7583,32.23267,2020-12-09 20:55:43
"S00001",718,23.80103,32.2052,2020-12-09 20:55:46
"S00001",719,23.81438,32.16248,2020-12-09 20:55:49
"S00001",719,23.78767,32.17316,2020-12-09 20:55:52
"S00001",719,23.80103,32.17621,2020-12-09 20:55:55
"S00001",719,23.80103,32.25098,2020-12-09 20:55:58
"S00001",720,23.8304,32.25555,2020-12-09 20:56:01
"S00001",720,23.8304,32.30133,2020-12-09 20:56:04
"S00001",720,23.8304,32.26929,2020-12-09 20:56:07
"S00001",721,23.84375,32.30133,2020-12-09 20:56:10
"S00001",721,23.8571,32.30438,2020-12-09 20:56:13
"S00001",720,23.84375,32.39288,2020-12-09 20:56:16
"S00001",721,23.84375,32.44171,2020-12-09 20:56:19
"S00001",721,23.88647,32.58362,2020-12-09 20:56:22
"S00001",721,23.88647,32.59735,2020-12-09 20:56:25
"S00001",722,23.89983,32.6767,2020-12-09 20:56:28
"S00001",722,23.91318,32.60193,2020-12-09 20:56:31
"S00001",723,23.91318,32.56989,2020-12-09 20:56:34
"S00001",722,23.9292,32.51038,2020-12-09 20:56:37
"S00001",723,23.94255,32.49664,2020-12-09 20:56:40
"S00001",724,23.94255,32.43408,2020-12-09 20:56:43
"S00001",724,23.96925,32.40509,2020-12-09 20:56:46
"S00001",724,23.96925,32.43713,2020-12-09 20:56:49
"S00001",723,23.98528,32.36084,2020-12-09 20:56:52
"S00001",723,23.98528,32.37762,2020-12-09 20:56:55
"S00001",723,24.028,32.41119,2020-12-09 20:56:58
"S00001",723,23.99863,32.36084,2020-12-09 20:57:01
"S00001",723,24.01198,32.39288,2020-12-09 20:57:04
"S00001",723,24.028,32.35016,2020-12-09 20:57:07
"S00001",722,24.0547,32.30591,2020-12-09 20:57:10
"S00001",722,24.06805,32.30591,2020-12-09 20:57:13
"S00001",722,24.06805,32.33795,2020-12-09 20:57:16
"S00001",722,24.06805,32.32269,2020-12-09 20:57:19
"S00001",721,24.08408,32.29218,2020-12-09 20:57:22
"S00001",721,24.08408,32.29218,2020-12-09 20:57:25
"S00001",721,24.09743,32.27844,2020-12-09 20:57:28
"S00001",719,24.11078,32.28149,2020-12-09 20:57:31
"S00001",718,24.11078,32.28149,2020-12-09 20:57:34
"S00001",718,24.14015,32.26776,2020-12-09 20:57:37
"S00001",718,24.16685,32.31506,2020-12-09 20:57:40
"S00001",718,24.1535,32.36084,2020-12-09 20:57:43
"S00001",718,24.16685,32.30133,2020-12-09 20:57:46
"S00001",717,24.19623,32.35016,2020-12-09 20:57:49
"S00001",717,24.20958,32.33643,2020-12-09 20:57:52
"S00001",717,24.19623,32.31812,2020-12-09 20:57:55
"S00001",718,24.2256,32.35168,2020-12-09 20:57:58
"S00001",717,24.2256,32.36847,2020-12-09 20:58:01
"S00001",718,24.26566,32.35626,2020-12-09 20:58:04
"S00001",718,24.25231,32.43256,2020-12-09 20:58:07
"S00001",717,24.23895,32.93762,2020-12-09 20:58:10
"S00001",716,24.28168,33.40302,2020-12-09 20:58:13
"S00001",717,24.31106,33.74329,2020-12-09 20:58:16
"S00001",716,24.32708,33.79211,2020-12-09 20:58:19
"S00001",716,24.31106,33.71429,2020-12-09 20:58:22
"S00001",716,24.34043,33.57849,2020-12-09 20:58:25
"S00001",716,24.34043,33.71582,2020-12-09 20:58:28
"S00001",718,24.38316,34.04846,2020-12-09 20:58:31
"S00001",718,24.35378,34.16901,2020-12-09 20:58:34
"S00001",720,24.38316,34.20105,2020-12-09 20:58:37
"S00001",721,24.39651,34.20105,2020-12-09 20:58:40
"S00001",721,24.39651,34.21478,2020-12-09 20:58:43
"S00001",723,24.39651,34.18732,2020-12-09 20:58:46
"S00001",723,24.42588,34.26056,2020-12-09 20:58:49
"S00001",724,24.42588,34.28802,2020-12-09 20:58:52
"S00001",725,24.43923,34.23309,2020-12-09 20:58:55
"S00001",725,24.45258,34.05304,2020-12-09 20:58:58
"S00001",726,24.48196,34.0271,2020-12-09 20:59:01
"S00001",726,24.48196,33.95844,2020-12-09 20:59:04
"S00001",727,24.49531,33.9447,2020-12-09 20:59:07
"S00001",727,24.49531,33.89893,2020-12-09 20:59:10
"S00001",727,24.50866,33.88519,2020-12-09 20:59:13
"S00001",729,24.53803,33.87451,2020-12-09 20:59:16
"S00001",729,24.53803,33.84247,2020-12-09 20:59:19
"S00001",729,24.53803,33.76617,2020-12-09 20:59:22
"S00001",731,24.56474,33.75244,2020-12-09 20:59:25
"S00001",731,24.58076,33.70667,2020-12-09 20:59:28
"S00001",732,24.59411,33.64716,2020-12-09 20:59:31
"S00001",733,24.59411,33.5556,2020-12-09 20:59:34
"S00001",734,24.62348,33.49609,2020-12-09 20:59:37
"S00001",734,24.65018,33.49915,2020-12-09 20:59:40
"S00001",735,24.66354,33.48541,2020-12-09 20:59:43
"S00001",736,24.63683,33.55865,2020-12-09 20:59:46
"S00001",736,24.66354,33.56323,2020-12-09 20:59:49
"S00001",736,24.67956,33.56323,2020-12-09 20:59:52
"S00001",736,24.66354,33.56323,2020-12-09 20:59:55
"S00001",737,24.69291,33.48694,2020-12-09 20:59:58
"S00001",738,24.72228,33.45947,2020-12-09 21:00:01
"S00001",737,24.70626,33.42743,2020-12-09 21:00:04
"S00001",737,24.73563,33.39996,2020-12-09 21:00:07
"S00001",737,24.73563,33.43048,2020-12-09 21:00:10
"S00001",738,24.76234,33.41675,2020-12-09 21:00:13
"S00001",739,24.74899,33.41675,2020-12-09 21:00:16
"S00001",739,24.76234,33.41675,2020-12-09 21:00:19
"S00001",739,24.79172,33.42133,2020-12-09 21:00:22
"S00001",739,24.81842,33.43658,2020-12-09 21:00:25
"S00001",739,24.80507,33.43658,2020-12-09 21:00:29
"S00001",740,24.83444,33.42285,2020-12-09 21:00:32
"S00001",740,24.84779,33.36334,2020-12-09 21:00:35
"S00001",740,24.84779,33.34808,2020-12-09 21:00:38
"S00001",741,24.86115,33.38013,2020-12-09 21:00:41
"S00001",740,24.87717,33.36639,2020-12-09 21:00:44
"S00001",741,24.89052,33.35266,2020-12-09 21:00:47
"S00001",741,24.90387,33.36792,2020-12-09 21:00:50
"S00001",742,24.91722,33.46252,2020-12-09 21:00:53
"S00001",742,24.91722,33.39996,2020-12-09 21:00:56
"S00001",742,24.94926,33.43506,2020-12-09 21:00:59
"S00001",742,24.91722,33.39996,2020-12-09 21:01:02
"S00001",743,24.94926,33.40302,2020-12-09 21:01:05
"S00001",744,24.97864,33.31299,2020-12-09 21:01:08
"S00001",744,24.99199,33.37708,2020-12-09 21:01:11
"S00001",744,24.97864,33.34503,2020-12-09 21:01:14
"S00001",745,24.99199,33.29926,2020-12-09 21:01:17
"S00001",745,25.03471,33.34961,2020-12-09 21:01:20
"S00001",745,25.01869,33.3313,2020-12-09 21:01:23
"S00001",745,25.03471,33.34961,2020-12-09 21:01:26
"S00001",746,25.07744,33.3847,2020-12-09 21:01:29
"S00001",746,25.06142,33.38165,2020-12-09 21:01:32
"S00001",746,25.07744,33.47626,2020-12-09 21:01:35
"S00001",746,25.09079,33.44879,2020-12-09 21:01:38
"S00001",747,25.11749,33.48083,2020-12-09 21:01:41
"S00001",747,25.10414,33.49457,2020-12-09 21:01:44
"S00001",748,25.13351,33.49609,2020-12-09 21:01:47
"S00001",748,25.14687,33.49915,2020-12-09 21:01:50
"S00001",749,25.13351,33.51288,2020-12-09 21:01:53
"S00001",750,25.16022,33.48541,2020-12-09 21:01:56
"S00001",750,25.17624,33.53271,2020-12-09 21:01:59
"S00001",751,25.20294,33.48999,2020-12-09 21:02:02
"S00001",751,25.18959,33.50372,2020-12-09 21:02:05
"S00001",752,25.21629,33.50525,2020-12-09 21:02:08
"S00001",752,25.18959,33.53271,2020-12-09 21:02:11
"S00001",753,25.24567,33.52356,2020-12-09 21:02:14
"S00001",753,25.24567,33.44574,2020-12-09 21:02:17
"S00001",754,25.24567,33.54034,2020-12-09 21:02:20
"S00001",754,25.27505,33.44879,2020-12-09 21:02:23
"S00001",755,25.25903,33.41675,2020-12-09 21:02:26
"S00001",755,25.27505,33.40302,2020-12-09 21:02:29
"S00001",755,25.30175,33.40454,2020-12-09 21:02:32
"S00001",755,25.30175,33.40454,2020-12-09 21:02:35
"S00001",755,25.3151,33.37555,2020-12-09 21:02:38
"S00001",756,25.33112,33.39386,2020-12-09 21:02:41
"S00001",755,25.33112,33.43964,2020-12-09 21:02:44
"S00001",755,25.34447,33.4549,2020-12-09 21:02:47
"S00001",756,25.33112,33.4549,2020-12-09 21:02:50
"S00001",756,25.37385,33.50525,2020-12-09 21:02:53
"S00001",756,25.40055,33.49152,2020-12-09 21:02:56
"S00001",756,25.3872,33.48999,2020-12-09 21:02:59
"S00001",757,25.3872,33.47626,2020-12-09 21:03:02
"S00001",757,25.4139,33.46252,2020-12-09 21:03:05
"S00001",758,25.42992,33.46405,2020-12-09 21:03:08
"S00001",758,25.42992,33.43201,2020-12-09 21:03:11
"S00001",758,25.45663,33.48083,2020-12-09 21:03:14
"S00001",758,25.47265,33.43658,2020-12-09 21:03:17
"S00001",758,25.45663,33.4671,2020-12-09 21:03:20
"S00001",759,25.45663,33.51288,2020-12-09 21:03:23
"S00001",759,25.486,33.43658,2020-12-09 21:03:26
"S00001",759,25.49935,33.43964,2020-12-09 21:03:29
"S00001",759,25.5127,33.40912,2020-12-09 21:03:32
"S00001",760,25.49935,33.4549,2020-12-09 21:03:35
"S00001",760,25.5127,33.4259,2020-12-09 21:03:38
"S00001",760,25.53139,33.41217,2020-12-09 21:03:41
"S00001",760,25.53139,33.41217,2020-12-09 21:03:44
"S00001",761,25.5581,33.36639,2020-12-09 21:03:47
"S00001",761,25.5581,33.39844,2020-12-09 21:03:50
"S00001",761,25.5581,33.4137,2020-12-09 21:03:53
"S00001",761,25.58747,33.41675,2020-12-09 21:03:56
"S00001",761,25.58747,33.43201,2020-12-09 21:03:59
"S00001",762,25.61417,33.43506,2020-12-09 21:04:02
"S00001",762,25.61417,33.41827,2020-12-09 21:04:05
"S00001",763,25.61417,33.44879,2020-12-09 21:04:08
"S00001",763,25.64355,33.42133,2020-12-09 21:04:11
"S00001",763,25.64355,33.37555,2020-12-09 21:04:14
"S00001",763,25.6569,33.37555,2020-12-09 21:04:17
"S00001",764,25.6569,33.36182,2020-12-09 21:04:20
"S00001",765,25.69962,33.31757,2020-12-09 21:04:23
"S00001",766,25.67292,33.28552,2020-12-09 21:04:26
"S00001",767,25.68627,33.31757,2020-12-09 21:04:29
"S00001",767,25.68627,33.31757,2020-12-09 21:04:32
"S00001",767,25.69962,33.34961,2020-12-09 21:04:35
"S00001",767,25.74235,33.2901,2020-12-09 21:04:38
"S00001",767,25.71297,33.28857,2020-12-09 21:04:41
"S00001",767,25.71297,33.33588,2020-12-09 21:04:44
"S00001",768,25.729,33.32062,2020-12-09 21:04:47
"S00001",769,25.74235,33.26111,2020-12-09 21:04:50
"S00001",769,25.75571,33.23059,2020-12-09 21:04:53
"S00001",771,25.78508,33.27942,2020-12-09 21:04:56
"S00001",771,25.79843,33.29773,2020-12-09 21:04:59
"S00001",772,25.78508,33.26569,2020-12-09 21:05:02
"S00001",772,25.78508,33.31146,2020-12-09 21:05:05
"S00001",773,25.81178,33.26721,2020-12-09 21:05:08
"S00001",773,25.8278,33.25348,2020-12-09 21:05:11
"S00001",773,25.84116,33.28552,2020-12-09 21:05:14
"S00001",774,25.8278,33.284,2020-12-09 21:05:17
"S00001",774,25.84116,33.23975,2020-12-09 21:05:20
"S00001",775,25.85451,33.31757,2020-12-09 21:05:23
"S00001",776,25.87053,33.28857,2020-12-09 21:05:26
"S00001",777,25.85451,33.28552,2020-12-09 21:05:29
"S00001",778,25.88388,33.25806,2020-12-09 21:05:32
"S00001",778,25.88388,33.27484,2020-12-09 21:05:35
"S00001",778,25.92661,33.26263,2020-12-09 21:05:38
"S00001",778,25.89723,33.27484,2020-12-09 21:05:41
"S00001",779,25.91058,33.29315,2020-12-09 21:05:44
"S00001",780,25.92661,33.26263,2020-12-09 21:05:47
"S00001",780,25.93996,33.26263,2020-12-09 21:05:50
"S00001",781,25.95331,33.2489,2020-12-09 21:05:53
"S00001",781,25.92661,33.24738,2020-12-09 21:05:56
"S00001",782,25.95331,33.17108,2020-12-09 21:05:59
"S00001",781,25.95331,33.17108,2020-12-09 21:06:02
"S00001",781,25.96666,33.18939,2020-12-09 21:06:05
"S00001",782,25.98268,33.14362,2020-12-09 21:06:08
"S00001",782,26.00938,33.11615,2020-12-09 21:06:11
"S00001",782,26.02541,33.08716,2020-12-09 21:06:14
"S00001",783,26.00938,33.03833,2020-12-09 21:06:17
"S00001",782,25.99603,33.00629,2020-12-09 21:06:20
"S00001",782,26.05211,33.02765,2020-12-09 21:06:23
"S00001",782,26.02541,33.0246,2020-12-09 21:06:26
"S00001",783,26.05211,33.04138,2020-12-09 21:06:29
"S00001",783,26.08148,33.02917,2020-12-09 21:06:32
"S00001",784,26.05211,32.97882,2020-12-09 21:06:35
"S00001",784,26.06546,32.99713,2020-12-09 21:06:38
"S00001",784,26.09483,33.06122,2020-12-09 21:06:41
"S00001",785,26.10818,33.00018,2020-12-09 21:06:44
